chromosome,context,pos,mC,uC,coverage,N,Sx,Sx2,log_x_sum,log_1_minus_x_sum,alpha,beta,sum_mC,sum_uC,sum_cov,sum_cov2,sum_mC2,sum_uC2,Sx3,Sx4,count_zero,count_one,mean,variance
1,CG,1083736,928,64,992,80,74.58892059326172,70.43901824951172,1.0631651448832387e-41,-1.504632769052528e-36,4.256587517908864,0.3087956344982503,9583660007044423075,9655717601082351011,9727775195120278947,-3.785766995740057e-270,-2.4810402583282036e-265,-1.6259745436979715e-260,1.0631651448832387e-41,-2.465190328815662e-32,7587,2348810240,0.9323615074157715,0.011331389983075256
1,CG,1083737,1294,107,1401,91,83.7103500366211,77.82914733886719,4.0637655465419695e-44,-1.5612511283791264e-17,6.479420407049586,0.5642397470838731,11786201699805298717,11786483174782009373,11786764649758720029,-2.6871504430268493e-137,-2.821507965178191e-137,-2.955865487329533e-137,4.0637655465419695e-44,-1.6371452804531117e-17,29,2744647680,0.9198939564463856,0.009161136090755109
1,CG,1083756,967,53,1020,79,74.5925064086914,70.98307800292969,0.0,4.3307040970213764e-21,6.082070211640069,0.35937504677506055,2135723271629307904,2135724371140935680,2135725470652563456,6.656134103186744e-166,6.657458970643589e-166,6.658783838100433e-166,0.0,4.33142788005736e-21,0,497263616,0.9442089418821697,0.007079057108207838
1,CG,1083757,1302,77,1379,89,83.66608428955078,79.31121063232422,0.0,2.7219381890430977e-39,6.1284330717591295,0.39070246587332075,8342720569409536,8342724864376832,8342729159344128,4.1218579921857474e-308,4.1218601141815384e-308,4.1218622361773293e-308,0.0,2.721947998132348e-39,0,1942448,0.9400683628039413,0.0074928608185188235
1,CG,1083776,1003,89,1092,82,75.48680877685547,70.21917724609375,-1.1920928955078125e-07,1.0631651448832387e-41,6.566559660158346,0.5665792399732692,32588953550848,32588970328064,32588987105280,1.61011072505283e-310,1.61011155395743e-310,1.61011238286204e-310,-0.001953125,1.0631651448832387e-41,3154116608,7587,0.9205708387421399,0.008990399708844236
1,CG,1083777,1217,101,1318,87,80.43018341064453,75.08094787597656,-2.0816681711721685e-17,4.0637655465419695e-44,6.737077793390078,0.5503079015102018,127301386240,127301451776,127301517312,6.28953387464e-313,6.28953711255e-313,6.28954035046e-313,-2.1575623232461538e-17,4.0637655465419695e-44,2747793408,29,0.9244848667890176,0.008423959067099987
1,CG,1083815,1115,46,1161,83,79.53726959228516,76.6220474243164,4.3356671806966946e-21,0.0,6.836192736617657,0.29762012932339055,497274112,497274368,497274624,2.456864347e-315,2.45686561e-315,2.456866877e-315,4.3363909637326785e-21,0.0,497275904,0,0.9582803565335561,0.004915175142875782
1,CG,1083816,1192,62,1254,83,78.94971466064453,75.60287475585938,2.7220054513693853e-39,0.0,6.206770452996795,0.31842029421607504,1942489,1942490,1942491,9.597186e-318,9.59719e-318,9.597196e-318,2.7220152604586355e-39,0.0,1942496,0,0.9512013814535486,0.006168257381595418
1,CG,1083822,1089,79,1168,83,77.1987533569336,72.53874969482422,1.0631651448832387e-41,-3.777893186295716e+22,5.808668093188233,0.4365033735777112,16573246628723432867,16645304222761360803,16717361816799288739,-5.980082166339838e+197,-3.919106648532476e+202,-2.5684257331822437e+207,1.0631651448832387e-41,-6.189700196426902e+26,7587,3976200192,0.9301054621317301,0.008972774729025064
1,CG,1083823,1233,68,1301,85,80.80261993408203,77.3101577758789,4.0637655465419695e-44,-2.6129272356900657e-17,6.581722662613909,0.34189474952660126,11813504772546232349,11813786247522943005,11814067722499653661,-1.8057650977140423e-135,-1.891753911890901e-135,-1.9777427260677598e-135,4.0637655465419695e-44,-2.688821387764051e-17,29,2751004672,0.9506190580480239,0.005924372932492515
1,CG,1083863,1150,39,1189,82,79.15545654296875,76.75740051269531,0.0,4.340733661948582e-21,6.5625894655715244,0.23583429040473272,2135829924257202176,2135831023768829952,2135832123280457728,6.78464624650066e-166,6.785971113957505e-166,6.787295981414349e-166,0.0,4.341457444984566e-21,0,497288448,0.9653104456459604,0.004293968912255622
1,CG,1083864,1213,54,1267,85,81.18415832519531,77.901123046875,0.0,2.7220741149941372e-39,8.560609791879513,0.4023682979473243,8343137181237248,8343141476204544,8343145771171840,4.122063825777471e-308,4.122065947773262e-308,4.122068069769053e-308,0.0,2.7220839240833875e-39,0,1942545,0.9551077450022978,0.0043036268927164455
1,CG,1083866,1147,37,1184,81,78.53817749023438,76.38970947265625,2.5849394142282115e-26,1.0633052747296712e-41,8.613481240282475,0.2699943222824084,32590580940800,32590597718016,32590614495232,1.6101911287996e-310,1.6101919577042e-310,1.6101927866088e-310,4.235164736271502e-22,1.0633052747296712e-41,486539264,7588,0.9696071295090664,0.0029816579934566433
1,CG,1083867,1271,27,1298,88,86.03778076171875,84.39681243896484,-3.491130995403324e-17,4.0637655465419695e-44,5.704785480401483,0.13010609665669076,127307743232,127307808768,127307874304,6.2898479518e-313,6.2898511897e-313,6.2898544276e-313,-3.642919299551295e-17,4.0637655465419695e-44,2754150400,29,0.9777020541104403,0.0031896259440079198
1,CG,1083893,1104,44,1148,85,81.67257690429688,78.84495544433594,4.3456967456239e-21,0.0,7.254282202814415,0.2955467680746445,497298944,497299200,497299456,2.456987034e-315,2.4569883e-315,2.456989563e-315,4.346420528659884e-21,0.0,497300736,0,0.9608538459329045,0.0043993549832306725
1,CG,1083894,1257,39,1296,84,81.45037841796875,79.23463439941406,2.7221413773204248e-39,0.0,8.265249213687259,0.2587251058300161,1942586,1942587,1942588,9.597665e-318,9.59767e-318,9.597675e-318,2.722151186409675e-39,0.0,1942593,0,0.9696473621186756,0.003090238829671822
1,CG,1083915,1115,43,1158,86,82.57122802734375,79.6803207397461,1.0633052747296712e-41,8192.0,6.827412451902465,0.2835084450130164,5116089176692891044,5188146770730818980,5260204364768746916,2.923003274666731e+48,1.9156194260855887e+53,1.2554203470794514e+58,1.0633052747296712e-41,134217728.0,7588,1308622848,0.9601305584574855,0.004719546603907829
1,CG,1083916,1431,52,1483,91,87.85140228271484,85.111328125,4.0637655465419695e-44,-4.5536491244391186e-17,8.722216977363274,0.3126045999381304,11840807845287165981,11841089320263876637,11841370795240587293,-1.2107225036101767e-133,-1.2657553446833663e-133,-1.3207881857565559e-133,4.0637655465419695e-44,-4.705437428587089e-17,29,2757361664,0.9654000250847785,0.00332869063926798
1,CG,1083933,1071,29,1100,83,80.641357421875,78.6487045288086,0.0,4.350763226875787e-21,6.386075003644342,0.18678341848706834,2135936576885096448,2135937676396724224,2135938775908352000,6.913158389814576e-166,6.91448325727142e-166,6.915808124728265e-166,0.0,4.351487009911771e-21,0,497313280,0.9715826195406626,0.003645893189614889
1,CG,1083934,1456,38,1494,91,88.89946746826172,87.06597900390625,0.0,2.7222100409451767e-39,8.094590192391408,0.19126042612435337,8343553793064960,8343558088032256,8343562382999552,4.1222696593691947e-308,4.1222717813649856e-308,4.1222739033607766e-308,0.0,2.722219850034427e-39,0,1942642,0.9769172249259529,0.0024284216379664753
1,CG,1083956,999,39,1038,82,78.74638366699219,76.01583099365234,6.490371073168535e+32,1.0633052747296712e-41,6.563048665253048,0.27116981551678776,32592208330752,32592225107968,32592241885184,1.61027153254636e-310,1.61027236145097e-310,1.61027319035557e-310,1.0633823966279327e+37,1.0633052747296712e-41,2113929216,7588,0.9603217520364901,0.004863776099120464
1,CG,1083957,1466,42,1508,90,87.66832733154297,85.61491394042969,-5.637851296924623e-17,4.0637655465419695e-44,9.068709251243932,0.2411961325478699,127314100224,127314165760,127314231296,6.2901620289e-313,6.2901652668e-313,6.29016850473e-313,-5.941427905220564e-17,4.0637655465419695e-44,2760507392,29,0.974092525906033,0.002447769978540381
1,CG,1083980,908,39,947,78,74.36386108398438,71.4380111694336,4.3557263105511055e-21,0.0,5.079829458662884,0.24838631711855463,497323776,497324032,497324288,2.45710972e-315,2.457110985e-315,2.45711225e-315,4.3564500935870894e-21,0.0,497325568,0,0.9533828344100561,0.007023149500115691
1,CG,1083981,1340,38,1378,89,86.85130310058594,85.01803588867188,2.7222773032714643e-39,0.0,6.700764991258972,0.1657765910978403,1942683,1942684,1942685,9.598144e-318,9.59815e-318,9.598154e-318,2.7222871123607146e-39,0.0,1942690,0,0.9758573382088308,0.002994936647337712
1,CG,1083987,873,42,915,75,71.6568603515625,69.02548217773438,1.0633052747296712e-41,-1.7763568394002505e-15,4.39526686514372,0.20506049037362206,12105675798371900836,12177733392409828772,12249790986447756708,-1.428734239105251e-101,-9.363352709400173e-97,-6.136366831632497e-92,1.0633052747296712e-41,-2.9103830456733704e-11,7588,2936012800,0.9554248046875,0.007604599619233915
1,CG,1083988,1266,49,1315,90,86.71835327148438,84.41593933105469,4.0637655465419695e-44,-7.762887554996212e-17,2.5414996731765758,0.09617691957194922,11868110918028099613,11868392393004810269,11868673867981520925,-8.100834205973544e-132,-8.453044388841957e-132,-8.805254571710371e-132,4.0637655465419695e-44,-8.066464163292153e-17,29,2763718656,0.9635372585720486,0.009658145527710056
1,CG,1083993,890,42,932,77,73.5383529663086,70.68037414550781,0.0,4.360792791802993e-21,6.000491181797452,0.2824591748699761,2136043229512990720,2136044329024618496,2136045428536246272,7.041670533128492e-166,7.042995400585337e-166,7.044320268042181e-166,0.0,4.361516574838977e-21,0,497338112,0.9550435450169947,0.0058953267612293445
1,CG,1083994,1177,40,1217,85,82.43807220458984,80.2274398803711,0.0,2.7223459668962162e-39,7.7191577326849465,0.2398882485199571,8343970404892672,8343974699859968,8343978994827264,4.1224754929609183e-308,4.1224776149567093e-308,4.1224797369525e-308,0.0,2.7223557759854665e-39,0,1942739,0.9698596729951746,0.0032628348770832156
1,CG,1084003,762,97,859,72,63.62594985961914,57.901790618896484,-140737488355328.0,1.0633052747296712e-41,2.964061249871766,0.3901112294645548,32593835720704,32593852497920,32593869275136,1.61035193629313e-310,1.61035276519773e-310,1.61035359410234e-310,-2.305843009213694e+18,1.0633052747296712e-41,3741319168,7588,0.8836937480502658,0.023604739636498076
1,CG,1084004,1111,94,1205,84,77.54193878173828,73.29987335205078,-9.84455572616838e-17,4.0637655465419695e-44,2.239277696135755,0.18649768981193607,127320457216,127320522752,127320588288,6.29047610605e-313,6.29047934396e-313,6.29048258187e-313,-1.0148132334464322e-16,4.0637655465419695e-44,2766864384,29,0.9231183188302177,0.02071673716887811
1,CG,1084053,460,94,554,51,42.31904220581055,36.242919921875,4.365755875478311e-21,0.0,4.36891667953247,0.8962013156371545,497348608,497348864,497349120,2.457232407e-315,2.45723367e-315,2.457234936e-315,4.366479658514295e-21,0.0,497350400,0,0.8297851412904029,0.02254415011703941
1,CG,1084054,656,140,796,64,52.58753967285156,44.46742630004883,2.7224132292225038e-39,0.0,5.211043199181267,1.1308919212361408,1942780,1942781,1942782,9.598623e-318,9.59863e-318,9.598633e-318,2.722423038311754e-39,0.0,1942787,0,0.8216803073883057,0.019956833918499003
1,CG,1084084,278,73,351,34,26.949127197265625,22.24166488647461,1.0634454045761037e-41,3.851859888774472e-34,4.086368561608881,1.069142786780875,648518346341359013,720575940379286949,792633534417214885,6.983507489311314e-251,4.576711468195063e-246,2.999393627796316e-241,1.0634454045761037e-41,6.310887241768095e-30,7589,268435456,0.7926213881548714,0.026703341751991894
1,CG,1084085,547,83,630,55,47.90926742553711,42.500099182128906,4.0637655465419695e-44,-1.2836953722228372e-16,6.012407980303808,0.8898565853289687,11895413990769033245,11895695465745743901,11895976940722454557,-5.409948408858853e-130,-5.635362925894637e-130,-5.860777442930422e-130,4.0637655465419695e-44,-1.3444106938820255e-16,29,2770075648,0.8710775895552202,0.014211296217326148
1,CG,1084089,296,16,312,30,28.52829933166504,27.340906143188477,0.0,4.370822356730198e-21,5.114225209168903,0.2638295599343772,2136149882140884992,2136150981652512768,2136152081164140544,7.170182676442408e-166,7.171507543899253e-166,7.172832411356097e-166,0.0,4.371546139766182e-21,0,497362944,0.9509433110555013,0.0073141626880165725
1,CG,1084090,679,47,726,61,57.18753433227539,54.06646728515625,0.0,2.7224818928472557e-39,6.33620314672034,0.4224094856099875,8344387016720384,8344391311687680,8344395606654976,4.122681326552642e-308,4.122683448548433e-308,4.122685570544224e-308,0.0,2.722491701936506e-39,0,1942836,0.9375005628241867,0.007552027702009549
1,CG,1084116,193,17,210,23,21.186113357543945,19.707046508789062,3.0517578125e-05,1.0634454045761037e-41,6.755574367167763,0.578390472094816,32595463110656,32595479887872,32595496665088,1.6104323400399e-310,1.6104331689445e-310,1.6104339978491e-310,0.5,1.0634454045761037e-41,1073741824,7589,0.9211353633714758,0.008716740125388256
1,CG,1084117,666,62,728,61,55.868831634521484,51.83001708984375,-1.700029006457271e-16,4.0637655465419695e-44,5.491658497367904,0.5043711051636495,127326814208,127326879744,127326945280,6.2907901832e-313,6.2907934211e-313,6.290796659e-313,-1.7607443281164592e-16,4.0637655465419695e-44,2773221376,29,0.9158824858118276,0.011012211550262307
1,CG,1084133,136,6,142,16,15.327777862548828,14.807437896728516,4.3757854404055164e-21,0.0,3.7198526144843758,0.16313958213224017,497373440,497373696,497373952,2.457355093e-315,2.45735636e-315,2.457357623e-315,4.3765092234415e-21,0.0,497375232,0,0.9579861164093018,0.008242633933393032
1,CG,1084134,710,44,754,63,59.12434768676758,56.04306411743164,2.7225491551735433e-39,0.0,5.104003000838834,0.33457182718945166,1942877,1942878,1942879,9.599103e-318,9.59911e-318,9.599113e-318,2.7225589642627936e-39,0.0,1942884,0,0.9384817093137711,0.0089668586821338
1,CG,1084144,156,1,157,17,16.875,16.765625,1.0634454045761037e-41,9.671406556917033e+24,1.0,1.0,7638104968020368805,7710162562058296741,7782220156096224677,1.1031304526222563e+217,7.229475734305219e+221,4.737909217234268e+226,1.0634454045761037e-41,1.5845632502852868e+29,7589,1895825408,0.9926470588235294,0.0009191176470588758
1,CG,1084145,717,59,776,64,59.247642517089844,55.412376403808594,4.0637655465419695e-44,-2.1250362580715887e-16,6.180122019567,0.495718443421868,11922717063509966877,11922998538486677533,11923280013463388189,-3.606632272572568e-128,-3.75089756347547e-128,-3.895162854378372e-128,4.0637655465419695e-44,-2.185751579730777e-16,29,2776432640,0.9257444143295288,0.008955591768570893
1,CG,1084147,189,10,199,21,19.923931121826172,19.065914154052734,0.0,4.380851921657404e-21,4.713730846449867,0.2545832462950096,2136256534768779264,2136257634280407040,2136258733792034816,7.298694819756324e-166,7.300019687213169e-166,7.301344554670013e-166,0.0,4.3815757046933876e-21,0,497387776,0.9487586248488653,0.008145633066271252
1,CG,1084148,737,48,785,64,59.99781799316406,56.73490524291992,0.0,2.7226178187982952e-39,6.1430138485217185,0.40977256031375653,8344803628548096,8344807923515392,8344812218482688,4.1228871601443656e-308,4.1228892821401565e-308,4.1228914041359475e-308,0.0,2.7226276278875455e-39,0,1942933,0.9374659061431885,0.007761848116575811
1,CG,1084193,367,45,412,41,36.55878829956055,33.26181411743164,-6.617444900424222e-24,1.0634454045761037e-41,4.303232915226243,0.5227626314149119,32597090500608,32597107277824,32597124055040,1.61051274378666e-310,1.61051357269127e-310,1.61051440159587e-310,-1.0842021724855044e-19,1.0634454045761037e-41,2701131776,7589,0.8916777634039158,0.016578888343056163
1,CG,1084194,646,73,719,59,52.72856903076172,47.74449157714844,-2.8622937353617317e-16,4.0637655465419695e-44,7.039132605511783,0.8372204106852813,127333171200,127333236736,127333302272,6.2911042603e-313,6.29110749823e-313,6.29111073614e-313,-2.983724378680108e-16,4.0637655465419695e-44,2779578368,29,0.893704559843419,0.010702224143762092
1,CG,1084233,396,36,432,40,36.432010650634766,33.8609733581543,4.385815005332722e-21,0.0,3.341305553073683,0.3272326290378402,497398272,497398528,497398784,2.45747778e-315,2.457479044e-315,2.45748031e-315,4.386538788368706e-21,0.0,497400064,0,0.9108002662658692,0.01740226556295309
1,CG,1084234,636,69,705,59,53.18370056152344,48.73564529418945,2.7226850811245828e-39,0.0,4.943549520962937,0.5406386543109358,1942974,1942975,1942976,9.59958e-318,9.599587e-318,9.59959e-318,2.722694890213833e-39,0.0,1942981,0,0.9014186535851431,0.013704578299061718
1,CG,1084247,501,52,553,49,44.0703125,40.385135650634766,1.0634454045761037e-41,-2097152.0,4.319047572170544,0.483126931047618,14627691589699378597,14699749183737306533,14771806777775234469,-5.391989333439214e+67,-3.533694129562723e+72,-2.3158417847502263e+77,1.0634454045761037e-41,-34359738368.0,7589,3523215360,0.8993941326530612,0.015594899248914698
1,CG,1084248,662,63,725,62,56.35166549682617,52.043556213378906,4.0637655465419695e-44,-3.712308238590367e-16,4.651333541983043,0.46622025275246287,11950020136250900509,11950301611227611165,11950583086204321821,-2.4005744406243008e-126,-2.4929042268021582e-126,-2.5852340129800155e-126,4.0637655465419695e-44,-3.8337388819087437e-16,29,2782789632,0.9088978305939706,0.01353524086813928
1,CG,1084270,553,167,720,61,46.870208740234375,37.51985549926758,0.0,4.390881486584609e-21,4.678299509431217,1.4103499279315663,2136363187396673536,2136364286908301312,2136365386419929088,7.42720696307024e-166,7.428531830527085e-166,7.429856697983929e-166,0.0,4.391605269620593e-21,0,497412608,0.7683640777087603,0.025107846476005353
1,CG,1084271,519,152,671,59,45.46052169799805,36.476688385009766,0.0,2.7227537447493347e-39,4.684592261525467,1.3952091377218718,8345220240375808,8345224535343104,8345228830310400,4.123092993736089e-308,4.12309511573188e-308,4.123097237727671e-308,0.0,2.722763553838585e-39,0,1943030,0.7705173169152212,0.024975330701760612
